address,full address,lat,lng
"Blk 626, HOUGANG AVE 8, Singapore","626 Hougang Ave 8, Block 626, Singapore 530626",1.3698086,103.8819842
"Blk 644, HOUGANG AVE 8, Singapore","644 Hougang Ave 8, Block 644, Singapore 530644",1.3714701,103.8813031
"Blk 711, HOUGANG AVE 2, Singapore","711 Hougang Ave 2, Block 711, Singapore 530711",1.3663195,103.8877639
"Blk 618, HOUGANG AVE 8, Singapore","618 Hougang Ave 8, Block 618, Singapore 530618",1.369595,103.8841517
"Blk 513, HOUGANG AVE 10, Singapore","513 Hougang Ave 10, Block 513, Singapore 530513",1.3720676,103.8896088
"Blk 938, HOUGANG ST 92, Singapore","938 Hougang Street 92, Block 938, Singapore 530938",1.3742832,103.8797166
"Blk 456, HOUGANG AVE 10, Singapore","456 Hougang Ave 10, Singapore 530456",1.377167,103.8954289
"Blk 978C, BUANGKOK CRES, Singapore","978C Buangkok Cres, Block 978C, Singapore 533978",1.38004,103.8787931
"Blk 572, HOUGANG ST 51, Singapore","572 Hougang Street 51, Block 572, Singapore 530572",1.3782645,103.8873885
"Blk 920, HOUGANG ST 91, Singapore","920 Hougang Street 91, Block 920, Singapore 530920",1.3768601,103.8840451
"Blk 710, HOUGANG AVE 2, Singapore","710 Hougang Ave 2, Block 710, Singapore 530710",1.366749,103.8879524
"Blk 942, HOUGANG ST 92, Singapore","942 Hougang Street 92, Block 942, Singapore 530942",1.3734826,103.8804546
"Blk 830, HOUGANG CTRL, Singapore","830 Hougang Central, Singapore",1.370886,103.890367
"Blk 838, HOUGANG CTRL, Singapore","838 Hougang Central, Block 838, Singapore 530838",1.3701649,103.8911537
"Blk 699A, HOUGANG ST 52, Singapore","699A Hougang Street 52, Block 699A, Singapore 531699",1.3768998,103.8889039
"Blk 656, HOUGANG AVE 8, Singapore","656 Hougang Ave 8, Block 656, Singapore 530656",1.3733481,103.8817077
"Blk 712, HOUGANG AVE 2, Singapore","712 Hougang Ave 2, Block 712, Singapore 530712",1.3659584,103.8874677
"Blk 145, LOR AH SOO, Singapore","145 Lor Ah Soo, Block 145, Singapore 530145",1.3514979,103.88324
"Blk 633, HOUGANG AVE 8, Singapore","633 Hougang Ave 8, Singapore",1.369722,103.879439
"Blk 850, HOUGANG CTRL, Singapore","850 Hougang Central, Block 850, Singapore 530850",1.3700706,103.8932177
"Blk 851, HOUGANG CTRL, Singapore","851 Hougang Central, Singapore",1.3699934,103.8939261
"Blk 412, PANDAN GDNS, Singapore","412 Pandan Gardens, Block 412, Singapore 600412",1.3196562,103.7470794
"Blk 318, JURONG EAST ST 31, Singapore","318 Jurong East Street 31, Block 318, Singapore 600318",1.3475524,103.7305514
"Blk 408, PANDAN GDNS, Singapore","408 Pandan Gardens, Block 408, Singapore 600408",1.3182564,103.748795
"Blk 30, TEBAN GDNS RD, Singapore","30 Teban Gardens Rd, Singapore",1.320785,103.739101
"Blk 401, PANDAN GDNS, Singapore","401 Pandan Gardens, Block 401, Singapore 600401",1.3203788,103.7502836
"Blk 228, JURONG EAST ST 21, Singapore","228 Jurong East Street 21, Block 228, Singapore 600228",1.342365,103.736407
"Blk 238, JURONG EAST ST 21, Singapore","238 Jurong East Street 21, Block 238, Singapore 600238",1.3407044,103.7405339
"Blk 107, JURONG EAST ST 13, Singapore","107 Jurong East Street 13, Block 107, Singapore 600107",1.3378199,103.7379209
"Blk 491, JURONG WEST AVE 1, Singapore","491 Jurong West Ave 1, Block 491 Jurong West Ave 1 Coffeeshop (Wang Jia Ken Economical Rice), Singapore 640491",1.3495871,103.7265663
"Blk 525, JURONG WEST ST 52, Singapore","525 Jurong West Street 52, Singapore 640525",1.3474253,103.7161537
"Blk 530, JURONG WEST ST 52, Singapore","530 Jurong West Street 52, Block 530, Singapore 640530",1.3485549,103.7154854
"Blk 855, JURONG WEST ST 81, Singapore","855 Jurong West Street 81, Block 855, Singapore 640855",1.3470276,103.6962138
"Blk 832, JURONG WEST ST 81, Singapore","832 Jurong West Street 81, Block 832, Singapore 640832",1.3442485,103.6950541
"Blk 734, JURONG WEST ST 73, Singapore","734 Jurong West Street 73, Block 734, Singapore 640734",1.345521,103.7004776
"Blk 423, JURONG WEST AVE 1, Singapore","423 Jurong West Ave 1, Block 423, Singapore 640423",1.3509505,103.7254339
"Blk 260, BOON LAY DR, Singapore","260 Boon Lay Dr, Block 260, Singapore 640260",1.3452484,103.7081076
"Blk 650C, JURONG WEST ST 61, Singapore","650C Jurong West Street 61, Block 650C, Singapore 643650",1.3384646,103.6964827
"Blk 662A, JURONG WEST ST 64, Singapore","662A Jurong West Street 64, Block 662A, Singapore 641662",1.3369837,103.7028481
"Blk 810, JURONG WEST ST 81, Singapore","810 Jurong West Street 81, Block 810, Singapore 640810",1.3468436,103.695571
"Blk 349, CORPORATION DR, Singapore","349 Corporation Dr, Singapore 610349",1.339429,103.718934
"Blk 988A, JURONG WEST ST 93, Singapore","988A Jurong West Street 93, Block 988A, Singapore 641988",1.3365949,103.6957197
"Blk 268A, BOON LAY DR, Singapore","268A Boon Lay Dr, Block 268A, Singapore 641268",1.3480832,103.7076449
"Blk 664C, JURONG WEST ST 64, Singapore","664C Jurong West Street 64, Block 664C, Singapore 643664",1.3382246,103.7030777
"Blk 654A, JURONG WEST ST 61, Singapore","654A Jurong West Street 61, Block 654A, Singapore 641654",1.3361451,103.6984108
"Blk 556, JURONG WEST ST 42, Singapore","556 Jurong West Street 42, Block 556, Singapore 640556",1.3536585,103.7176496
"Blk 830A, JURONG WEST ST 81, Singapore","830A Jurong West Street 81, Block 830A, Singapore 641830",1.3453708,103.6941313
"Blk 517A, JURONG WEST ST 52, Singapore","517A Jurong West Street 52, Block 517A, Singapore 641517",1.3452792,103.7212649
"Blk 517E, JURONG WEST ST 52, Singapore","517E Jurong West Street 52, Block 517E, Singapore 645517",1.3446289,103.7190226
"Blk 20, ST. GEORGE'S RD, Singapore","20 St George's Rd, Block 20, Singapore 321020",1.3247492,103.862927
"Blk 23, ST. GEORGE'S RD, Singapore","23 St George's Rd, Block 23, Singapore 320023",1.3250348,103.8631142
"Blk 84, WHAMPOA DR, Singapore","84 Whampoa Dr, Block 84, Singapore 320084",1.3232478,103.8570457
"Blk 38, UPP BOON KENG RD, Singapore","38 Upper Boon Keng Rd, Singapore 380038",1.317928,103.87424
"Blk 102, JLN DUSUN, Singapore","102 Jln Dusun, Block 102, Singapore 320102",1.3279193,103.8442678
"Blk 114, WHAMPOA RD, Singapore","114 Whampoa Rd, Block 114, Singapore 320114",1.3255605,103.8575724
"Blk 54, JLN MA'MOR, Singapore","54 Jln Ma'mor, Singapore 320054",1.3282267,103.8563134
"Blk 46, MARINE CRES, Singapore","46 Marine Cres, Block 46, Singapore 440046",1.3050667,103.9126786
"Blk 406, PASIR RIS DR 6, Singapore","406 Pasir Ris Drive 6, Block 406, Singapore 510406",1.3738602,103.9553886
"Blk 641, PASIR RIS DR 1, Singapore","641 Pasir Ris Dr 1, Block 641, Singapore 510641",1.3764644,103.9395602
"Blk 757, PASIR RIS ST 71, Singapore","757 Pasir Ris Street 71, Block 757, Singapore 510757",1.3772393,103.9334468
"Blk 722, PASIR RIS ST 72, Singapore","722 Pasir Ris Street 72, Singapore 510722",1.380871,103.936795
"Blk 483, PASIR RIS DR 4, Singapore","483 Pasir Ris Drive 4, Block 483, Singapore 510483",1.3740541,103.9599872
"Blk 233, PASIR RIS DR 4, Singapore","233 Pasir Ris Drive 4, Block 233, Singapore 510233",1.3744064,103.9619929
"Blk 146, PASIR RIS ST 11, Singapore","146 Pasir Ris Street 11, Block 146, Singapore 510146",1.3631704,103.9601869
"Blk 109, PASIR RIS ST 11, Singapore","109 Pasir Ris Street 11, Block 109, Singapore 510109",1.3684541,103.9560624
"Blk 632, PASIR RIS DR 3, Singapore","632 Pasir Ris Drive 3, Block 632, Singapore 510632",1.3786887,103.9398435
"Blk 611, ELIAS RD, Singapore","611 Elias Rd, Block 611, Singapore 510611",1.3751468,103.9423952
"Blk 765, PASIR RIS ST 71, Singapore","765 Pasir Ris Street 71, Block 765, Singapore 510765",1.3768565,103.9347451
"Blk 567, PASIR RIS ST 51, Singapore","567 Pasir Ris Street 51, Block 567, Singapore 510567",1.3691666,103.9491995
"Blk 772, PASIR RIS ST 71, Singapore","772 Pasir Ris Street 71, Block 772, Singapore 510772",1.3754021,103.9368387
"Blk 569, PASIR RIS ST 51, Singapore","569 Pasir Ris Street 51, Block 569, Singapore 510569",1.3696866,103.9491337
"Blk 130, PASIR RIS ST 11, Singapore","130 Pasir Ris Street 11, Block 130, Singapore 510130",1.3653522,103.9568397
"Blk 420, PASIR RIS DR 6, Singapore","420 Pasir Ris Drive 6, Block 420, Singapore 510420",1.3714719,103.9544449
"Blk 603, ELIAS RD, Singapore","603 Elias Rd, Block 603, Singapore 510603",1.3769355,103.9436804
"Blk 605, ELIAS RD, Singapore","605 Elias Rd, Block 605, Singapore 510605",1.3769132,103.9428421
"Blk 167A, PUNGGOL EAST, Singapore","167A Punggol E, Singapore 821167",1.3941728,103.9151211
"Blk 632A, PUNGGOL DR, Singapore","632A Punggol Dr, Singapore 821632",1.4009212,103.9130387
"Blk 647, PUNGGOL CTRL, Singapore","647 Punggol Central, Block 647, Singapore 820647",1.3980041,103.9153652
"Blk 3, HOLLAND CL, Singapore","3 Holland Cl, Block 3, Singapore 271003",1.3082852,103.7966595
"Blk 82, STRATHMORE AVE, Singapore","82 Strathmore Ave, Block 82, Singapore 141082",1.2947332,103.8089049
"Blk 322, SEMBAWANG CL, Singapore","322 Sembawang Cl, Block 322, Singapore 750322",1.4456093,103.8183895
"Blk 589A, MONTREAL DR, Singapore","589A Montreal Dr, Block 589A, Singapore 751589",1.4498246,103.8258427
"Blk 309, CANBERRA RD, Singapore","309 Canberra Rd, Block 309, Singapore 750309",1.446856,103.8213518
"Blk 422, CANBERRA RD, Singapore","422 Canberra Rd, Block 422, Singapore 750422",1.453303,103.8183239
"Blk 504C, CANBERRA LINK, Singapore","504C Canberra Link, Block 504C, Singapore 753504",1.4502164,103.8235447
"Blk 353C, ADMIRALTY DR, Singapore","353C Admiralty Dr, Block 353C, Singapore 753353",1.4497142,103.8192897
"Blk 185A, RIVERVALE CRES, Singapore","185A Rivervale Cres, Singapore 541185",1.393309,103.907146
"Blk 190A, RIVERVALE DR, Singapore","190A Rivervale Dr, Singapore 541190",1.395207,103.902973
"Blk 295C, COMPASSVALE CRES, Singapore","295C Compassvale Cres, Singapore 543295",1.397255,103.900094
"Blk 123A, RIVERVALE DR, Singapore","123A Rivervale Dr, Singapore 541123",1.3860551,103.902891
"Blk 187A, RIVERVALE DR, Singapore","187A Rivervale Dr, Singapore 541187",1.393737,103.905399
"Blk 322B, ANCHORVALE DR, Singapore","322B Anchorvale Dr, Singapore 542322",1.3914795,103.8918705
"Blk 122D, RIVERVALE DR, Singapore","122D Rivervale Dr, Singapore 544122",1.387091,103.905733
"Blk 104, RIVERVALE WALK, Singapore","104 Rivervale Walk, Singapore 540104",1.382713,103.900848
"Blk 251, COMPASSVALE ST, Singapore","251 Compassvale St, Singapore 540251",1.393622,103.900025
"Blk 320D, ANCHORVALE DR, Singapore","320D Anchorvale Dr, Singapore 544320",1.390908,103.891812
"Blk 269D, COMPASSVALE LINK, Singapore","269D Compassvale Link, Singapore 540269",1.3843868,103.895628
"Blk 272C, SENGKANG CTRL, Singapore","272C Sengkang Central, Singapore 543272",1.384317,103.893694
"Blk 314D, ANCHORVALE LINK, Singapore","314D Anchorvale Link, Singapore 544314",1.391575,103.889396
"Blk 254, SERANGOON CTRL DR, Singapore","254 Serangoon Central Dr, Singapore 550254",1.354041,103.871142
"Blk 101, SERANGOON NTH AVE 1, Singapore","101 Serangoon North Ave 1, Block 101, Singapore 550101",1.3709975,103.8702637
"Blk 334, SERANGOON AVE 3, Singapore","334 Serangoon Ave 3, Block 334, Singapore 550334",1.3500905,103.8707915
"Blk 237, SERANGOON AVE 3, Singapore","237 Serangoon Ave 3, Block 237, Singapore 550237",1.3540157,103.8699504
"Blk 535A, SERANGOON NTH AVE 4, Singapore","535A Serangoon North Ave 4, Singapore 551535",1.3736633,103.8744193
"Blk 290, TAMPINES ST 22, Singapore","290 Tampines Street 22, Block 290, Singapore 520290",1.3498815,103.9545834
"Blk 899, TAMPINES ST 81, Singapore","899 Tampines Street 81, Block 899, Singapore 520899",1.3465222,103.9354728
"Blk 445, TAMPINES ST 42, Singapore","445 Tampines Street 42, Block 445, Singapore 520445",1.3581073,103.9506192
"Blk 814, TAMPINES ST 81, Singapore","814 Tampines Street 81, Singapore",1.3472889,103.9366508
"Blk 818, TAMPINES ST 81, Singapore","818 Tampines Street 81, Block 818, Singapore 520818",1.3479645,103.9368474
"Blk 202, TAMPINES ST 21, Singapore","202 Tampines Street 21, Block 202, Singapore 520202",1.352782,103.9522889
"Blk 150, TAMPINES ST 12, Singapore","150 Tampines Street 12, Singapore",1.3509571,103.9433134
"Blk 212, TAMPINES ST 23, Singapore","212 Tampines Street 23, Block 212, Singapore 520212",1.3544313,103.9541776
"Blk 833, TAMPINES ST 83, Singapore","833 Tampines Street 83, Block 833, Singapore 520833",1.3506501,103.9340022
"Blk 435, TAMPINES ST 43, Singapore","435 Tampines Street 43, Singapore 520435",1.3597982,103.951139
"Blk 139, SIMEI ST 1, Singapore","139 Simei Street 1, Block 139, Singapore 520139",1.3470329,103.9565745
"Blk 155, SIMEI RD, Singapore","155 Simei Rd, Singapore",1.3446295,103.9583367
"Blk 805, TAMPINES AVE 4, Singapore","805 Tampines Ave 4, Block 805, Singapore 520805",1.3461174,103.9374268
"Blk 163, SIMEI RD, Singapore","163 Simei Rd, Block 163, Singapore 520163",1.3459934,103.9592207
"Blk 873, TAMPINES ST 84, Singapore","873 Tampines Street 84, Block 873, Singapore 520873",1.3539319,103.932183
"Blk 896, TAMPINES ST 81, Singapore","896 Tampines Street 81, Singapore",1.3487291,103.9332923
"Blk 156, SIMEI RD, Singapore","156 Simei Rd, Block 156, Singapore 520156",1.34514,103.9587648
"Blk 891, TAMPINES AVE 8, Singapore","891 Tampines Ave 8, Singapore 520891",1.3491298,103.9310667
"Blk 138, SIMEI ST 1, Singapore","138 Simei Street 1, Singapore",1.3470529,103.9567727
"Blk 157, SIMEI RD, Singapore","157 Simei Rd, Singapore",1.3446647,103.9593253
"Blk 912, TAMPINES ST 91, Singapore","912 Tampines Street 91, Block 912, Singapore 520912",1.3493665,103.9392234
"Blk 946, TAMPINES AVE 4, Singapore","946 Tampines Ave 4, Singapore",1.351481,103.9398657
"Blk 210, TAMPINES ST 23, Singapore","210 Tampines Street 23, Block 210, Singapore 520210",1.3540453,103.9539918
"Blk 101, SIMEI ST 1, Singapore","101 Simei Street 1, Block 101, Singapore 520101",1.340864,103.9514464
"Blk 426, TAMPINES ST 41, Singapore","426 Tampines Street 41, Block 426, Singapore 520426",1.3595862,103.9480024
"Blk 332, TAMPINES ST 32, Singapore","332 Tampines Street 32, Block 332, Singapore 520332",1.3533563,103.9607042
"Blk 495B, TAMPINES ST 43, Singapore","495B Tampines Street 43, Block 495B, Singapore 521495",1.3628061,103.951294
"Blk 738, TAMPINES ST 72, Singapore","738 Tampines Street 72, Block 738, Singapore 520738",1.3590649,103.9336333
"Blk 895, TAMPINES ST 81, Singapore","895 Tampines Street 81, Block 895, Singapore 520895",1.347797,103.9316321
"Blk 842D, TAMPINES ST 82, Singapore","842D Tampines Street 82, Block 842D, Singapore 524842",1.35064,103.9375728
"Blk 498L, TAMPINES ST 45, Singapore","498L Tampines Street 45, Singapore 528498",1.362396,103.957296
"Blk 148, TAMPINES AVE 5, Singapore","148 Tampines Ave 5, Block 148, Singapore 521148",1.3504152,103.9421006
"Blk 56, LOR 4 TOA PAYOH, Singapore","56 Lor 4 Toa Payoh, Block 56, Singapore 310056",1.3370396,103.8503455
"Blk 126, LOR 1 TOA PAYOH, Singapore","126 Lor 1 Toa Payoh, Block 126, Singapore 310126",1.3380671,103.8452335
"Blk 113, LOR 1 TOA PAYOH, Singapore","113 Lor 1 Toa Payoh, Block 113, Singapore 310113",1.3412606,103.8445764
"Blk 177, TOA PAYOH CTRL, Singapore","177 Toa Payoh Central, Singapore 310177",1.33388,103.84886
"Blk 18, JOO SENG RD, Singapore","18 Joo Seng Rd, Singapore 360018",1.336834,103.881167
"Blk 146, POTONG PASIR AVE 1, Singapore","146 Potong Pasir Ave 1, Block 146, Singapore 350146",1.3318809,103.8674401
"Blk 255, KIM KEAT AVE, Singapore","255 Kim Keat Ave, Singapore 310255",1.331494,103.857735
"Blk 171, LOR 1 TOA PAYOH, Singapore","171 Lor 1 Toa Payoh, Block 171, Singapore 310171",1.330846,103.842851
"Blk 128, POTONG PASIR AVE 1, Singapore","128 Potong Pasir Ave 1, Block 128, Singapore 350128",1.3347908,103.8658178
"Blk 801, WOODLANDS ST 81, Singapore","801 Woodlands Street 81, Block 801, Singapore 730801",1.4417515,103.7862071
"Blk 707, WOODLANDS DR 40, Singapore","707 Woodlands Drive 40, Singapore 730707",1.4407741,103.7966342
"Blk 786F, WOODLANDS DR 60, Singapore","786F Woodlands Drive 60, Block 786F, Singapore 736786",1.4463213,103.8003158
"Blk 659, WOODLANDS RING RD, Singapore","659 Woodlands Ring Rd, Block 659, Singapore 730659",1.4360274,103.7990348
"Blk 141, MARSILING RD, Singapore","141 Marsiling Rd, Block 141, Singapore 730141",1.4373446,103.7771303
"Blk 370, WOODLANDS AVE 1, Singapore","370 Woodlands Ave 1, Block 370, Singapore 730370",1.432805,103.7873546
"Blk 682D, WOODLANDS DR 73, Singapore","682D Woodlands Drive 73, Singapore 734682",1.4408619,103.8048536
"Blk 502A, WOODLANDS DR 14, Singapore","502A Woodlands Drive 14, Block 502A, Singapore 731502",1.4333066,103.7913445
"Blk 531, WOODLANDS DR 14, Singapore","531 Woodlands Drive 14, Block 531, Singapore 730531",1.4310424,103.7927455
"Blk 502, WOODLANDS DR 14, Singapore","502 Woodlands Drive 14, Block 502, Singapore 730502",1.4331961,103.7917716
"Blk 608, WOODLANDS RING RD, Singapore","608 Woodlands Ring Rd, Singapore 730608",1.4362613,103.7967346
"Blk 864, WOODLANDS ST 83, Singapore","864 Woodlands Street 83, Block 864, Singapore 730864",1.4409757,103.7949753
"Blk 798, WOODLANDS DR 72, Singapore","798 Woodlands Drive 72, Block 798, Singapore 730798",1.443725,103.8036355
"Blk 788, WOODLANDS AVE 6, Singapore","788 Woodlands Ave 6, Block 788, Singapore 730788",1.443265,103.801779
"Blk 776, YISHUN AVE 2, Singapore","776 Yishun Ave 2, Singapore 760776",1.422624,103.833815
"Blk 844, YISHUN ST 81, Singapore","844 Yishun Street 81, Singapore 760844",1.415635,103.835288
"Blk 629, YISHUN ST 61, Singapore","629 Yishun Street 61, Singapore 760629",1.4185049,103.837614
"Blk 643, ANG MO KIO AVE 5, Singapore","643 Ang Mo Kio Ave 5, Singapore",1.377485,103.840158
"Blk 312, ANG MO KIO AVE 3, Singapore","312 Ang Mo Kio Ave 3, Block 312, Singapore 560312",1.3662117,103.8487666
"Blk 521, ANG MO KIO AVE 5, Singapore","521 Ang Mo Kio Ave 5, Singapore 560521",1.373532,103.851676
"Blk 541, BEDOK NTH ST 3, Singapore","541 Bedok North Street 3, Block 541, Singapore 460541",1.3313855,103.9229405
"Blk 129, BEDOK RESERVOIR RD, Singapore","129 Bedok Reservoir Rd, Singapore 470129",1.334036,103.912218
"Blk 213, BEDOK NTH ST 1, Singapore","213 Bedok North Street 1, Singapore",1.3262843,103.9330667
"Blk 110, BEDOK RESERVOIR RD, Singapore","110 Bedok Reservoir Rd, Singapore",1.3305026,103.9102551
"Blk 513, BEDOK NTH AVE 2, Singapore","513 Bedok North Ave 2, Block 513, Singapore 460513",1.3329398,103.9292234
"Blk 607, BEDOK RESERVOIR RD, Singapore","607 Bedok Reservoir Rd, Block 607, Singapore 470607",1.3311132,103.9128396
"Blk 62, NEW UPP CHANGI RD, Singapore","62 New Upper Changi Rd, Block 62, Singapore 461062",1.3233453,103.9400189
"Blk 648, JLN TENAGA, Singapore","648 Jln Tenaga, Singapore 410648",1.332131,103.905875
"Blk 711, BEDOK RESERVOIR RD, Singapore","711 Bedok Reservoir Rd, Block 711, Singapore 470711",1.3360275,103.9236514
"Blk 805, CHAI CHEE RD, Singapore","805 Chai Chee Rd, Block 805, Singapore 460805",1.3245247,103.9216195
"Blk 109, LENGKONG TIGA, Singapore","109 Lengkong Tiga, Singapore",1.3247317,103.9110171
"Blk 10F, BEDOK STH AVE 2, Singapore","10F Bedok South Ave 2, Block 10F, Singapore 465010",1.3221624,103.9370039
"Blk 108, BISHAN ST 12, Singapore","108 Bishan Street 12, Block 108, Singapore 570108",1.346719,103.8473595
"Blk 188, BISHAN ST 13, Singapore","188 Bishan Street 13, Block 188, Singapore 570188",1.3499193,103.8517794
"Blk 305, SHUNFU RD, Singapore","305 Shunfu Rd, Singapore 570305",1.3502036,103.8385065
"Blk 207, BISHAN ST 23, Singapore","207 Bishan Street 23, Block 207, Singapore 570207",1.3546598,103.8481684
"Blk 216, BISHAN ST 23, Singapore","216 Bishan Street 23, Singapore",1.3564273,103.8492537
"Blk 306, SHUNFU RD, Singapore","306 Shunfu Rd, Block 306, Singapore 570306",1.3503101,103.8393266
"Blk 271, BT BATOK EAST AVE 4, Singapore","271 Bukit Batok East Ave 4, Block 271, Singapore 650271",1.3483056,103.7587764
"Blk 278, BT BATOK EAST AVE 3, Singapore","278 Bukit Batok East Ave 3, Singapore 650278",1.347836,103.757696
"Blk 131, BT BATOK WEST AVE 6, Singapore","131 Bukit Batok West Ave 6, Block 131, Singapore 650131",1.3507726,103.7462561
"Blk 226, BT BATOK CTRL, Singapore","226 Bukit Batok Central, Singapore",1.34875,103.752949
"Blk 303, BT BATOK ST 31, Singapore","303 Bukit Batok Street 31, Block 303, Singapore 650303",1.3570145,103.74818
"Blk 290A, BT BATOK ST 24, Singapore","290A Bukit Batok Street 24, Block 290A, Singapore 652290",1.3431459,103.7564933
"Blk 281, BT BATOK EAST AVE 3, Singapore","281 Bukit Batok East Ave 3, Singapore 650281",1.3475487,103.7575258
"Blk 286, BT BATOK EAST AVE 3, Singapore","286 Bukit Batok East Ave 3, Singapore 650286",1.3467569,103.7583953
"Blk 625, BT BATOK CTRL, Singapore","625 Bukit Batok Central, Block 625, Singapore 650625",1.3515115,103.7487156
"Blk 351, BT BATOK ST 34, Singapore","351 Bukit Batok Street 34, Block 351, Singapore 650351",1.3618306,103.7494392
"Blk 214, BT BATOK ST 21, Singapore","214 Bukit Batok Street 21, Singapore 650214",1.3473324,103.7528308
"Blk 31, TELOK BLANGAH RISE, Singapore","31 Telok Blangah Rise, Singapore",1.2723945,103.8205883
"Blk 18, TAMAN HO SWEE, Singapore","18 Taman Ho Swee, Block 18, Singapore 162018",1.2881331,103.8310674
"Blk 10, JLN RUMAH TINGGI, Singapore","10 Jln Rumah Tinggi, Singapore 150010",1.288325,103.8084056
"Blk 51, LENGKOK BAHRU, Singapore","51 Lengkok Bahru, Block 51, Singapore 150051",1.2878054,103.8124107
"Blk 34, KIM CHENG ST, Singapore","34 Kim Cheng St, Singapore 161034",1.2849932,103.8317399
"Blk 26, TELOK BLANGAH CRES, Singapore","26 Telok Blangah Cres, Block 26, Singapore 090026",1.2767869,103.8189171
"Blk 139, JLN BT MERAH, Singapore","139 Jalan Bukit Merah, Block 139, Singapore 160139",1.2789026,103.8267572
"Blk 117, PENDING RD, Singapore","117 Pending Rd, Block 117, Singapore 670117",1.3773125,103.767935
"Blk 205, PETIR RD, Singapore","205 Petir Rd, Block 205, Singapore 670205",1.3734052,103.7738731
"Blk 106, GANGSA RD, Singapore","106 Gangsa Rd, Block 106, Singapore 670106",1.377984,103.7673829
"Blk 226, PENDING RD, Singapore","226 Pending Rd, Block 226, Singapore 670226",1.3752189,103.7723865
"Blk 244, BT PANJANG RING RD, Singapore","244 Bukit Panjang Ring Rd, Block 244, Singapore 670244",1.380862,103.7718405
"Blk 255, BANGKIT RD, Singapore","255 Bangkit Rd, Block 255, Singapore 670255",1.3797805,103.7730561
"Blk 651, SENJA LINK, Singapore","651 Senja Link, Block 651, Singapore 670651",1.386604,103.7636716
"Blk 276, BANGKIT RD, Singapore","276 Bangkit Rd, Block 276, Singapore 670276",1.376489,103.7755378
"Blk 437, FAJAR RD, Singapore","437 Fajar Rd, Block 437, Singapore 670437",1.3827406,103.7696364
"Blk 173, GANGSA RD, Singapore","173 Gangsa Rd, Block 173, Singapore 670173",1.3799934,103.7668618
"Blk 144, PETIR RD, Singapore","144 Petir Rd, Block 144, Singapore 670144",1.375845,103.7675696
"Blk 228, PENDING RD, Singapore","228 Pending Rd, Block 228, Singapore 670228",1.3754424,103.771064
"Blk 2, QUEEN'S RD, Singapore","2 Queen's Rd, Singapore 260002",1.3227992,103.8110285
"Blk 673A, CHOA CHU KANG CRES, Singapore","673A Choa Chu Kang Cres, Singapore",1.4012206,103.7480362
"Blk 124, TECK WHYE LANE, Singapore","124 Teck Whye Ln, Block 124, Singapore 680124",1.3800179,103.7496888
"Blk 409, CHOA CHU KANG AVE 3, Singapore","409 Choa Chu Kang Ave 3, Block 410, Singapore 680409",1.3807771,103.7415887
"Blk 249, CHOA CHU KANG AVE 2, Singapore","249 Choa Chu Kang Ave 2, Block 249, Singapore 680249",1.3795923,103.7455855
"Blk 609, CHOA CHU KANG ST 62, Singapore","609 Choa Chu Kang Street 62, Block 609, Singapore 680609",1.3991686,103.7447156
"Blk 752, CHOA CHU KANG NTH 5, Singapore","752 Choa Chu Kang North 5, Block 752, Singapore 680752",1.392408,103.7473882
"Blk 509, CHOA CHU KANG ST 51, Singapore","509 Choa Chu Kang Street 51, Block 509, Singapore 680509",1.3881087,103.7417912
"Blk 343, CHOA CHU KANG LOOP, Singapore","343 Choa Chu Kang Loop, Block 343, Singapore 680343",1.3835326,103.7457074
"Blk 526, CHOA CHU KANG ST 51, Singapore","526 Choa Chu Kang Street 51, Block 526, Singapore 680526",1.3915525,103.7418914
"Blk 759, CHOA CHU KANG NTH 5, Singapore","759 Choa Chu Kang North 5, Block 759, Singapore 680759",1.3932735,103.746707
"Blk 345, CLEMENTI AVE 5, Singapore","345 Clementi Ave 5, Block 345, Singapore 120345",1.3175746,103.7690777
"Blk 442, CLEMENTI AVE 3, Singapore","442 Clementi Ave 3, Singapore",1.313781,103.7643349
"Blk 332, CLEMENTI AVE 2, Singapore","332 Clementi Ave 2, Block 332, Singapore 120332",1.3146915,103.7674266
"Blk 117, CLEMENTI ST 13, Singapore","117 Clementi Street 13, Singapore",1.3245659,103.7711801
"Blk 36, CASSIA CRES, Singapore","36 Cassia Cres, Block 36, Singapore 390036",1.3098289,103.885052
"Blk 319, UBI AVE 1, Singapore","319 Ubi Ave 1, Block 319, Singapore 400319",1.328186,103.9035205
"Blk 51, SIMS DR, Singapore","51 Sims Dr, Block 51, Singapore 380051",1.3163789,103.8789086
"Blk 28, CASSIA CRES, Singapore","28 Cassia Cres, Block 28, Singapore 391028",1.3090283,103.883617
"Blk 683, HOUGANG AVE 8, Singapore","683 Hougang Ave 8, Singapore 530681",1.3734199,103.8864604
"Blk 685, HOUGANG ST 61, Singapore","685 Hougang Street 61, Block 685, Singapore 530685",1.3752235,103.8859198
"Blk 301, HOUGANG AVE 5, Singapore","301 Hougang Ave 5, Block 301, Singapore 530301",1.367833,103.8937786
"Blk 607, HOUGANG AVE 4, Singapore","607 Hougang Ave 4, Block 607, Singapore 530607",1.3702318,103.886189
"Blk 512, HOUGANG AVE 10, Singapore","512 Hougang Ave 10, Singapore 530512",1.3713572,103.8886163
"Blk 447, HOUGANG AVE 10, Singapore","447 Hougang Ave 10, Singapore 530447",1.3795179,103.8947657
